product_id,product_name,category_id,brand,unit_price,cost_price,stock_quantity,is_active,created_date,avg_rating
5538,NovaHome Smart Diaper Pack,1034,NovaHome,1795.04,1435.19,50,1,2025-03-07,4.1
5539,PureGlow Smart Baby Wipes,1034,PureGlow,1306.96,821.34,20,1,2023-05-02,3.9
5540,KidJoy Comfort Kids T-Shirt,1035,KidJoy,643.74,409.15,20,1,2025-05-22,5.0
5541,AutoZen Deluxe Kids Frock,1035,AutoZen,1038.12,696.63,50,1,2025-10-24,3.9
5542,KidJoy Deluxe Kids T-Shirt,1035,KidJoy,694.39,433.73,50,1,2023-04-26,4.4
5543,GlowUp Deluxe Kids Frock,1035,GlowUp,403.32,242.73,50,1,2023-01-28,4.2
5544,NovaHome Comfort Kids Shorts,1035,NovaHome,1007.99,675.3,50,1,2023-11-29,4.4
5545,TrendKart Deluxe Kids Shorts,1035,TrendKart,494.13,286.83,5,1,2024-12-22,3.7
5546,PureGlow Smart Kids Shorts,1035,PureGlow,272.34,210.77,50,1,2025-10-17,4.5
5547,ChefMate Everyday Kids Frock,1035,ChefMate,1999.0,1501.56,50,1,2024-02-27,3.5
5548,TrendKart Premium Kids Frock,1035,TrendKart,1270.51,1002.21,50,1,2025-01-31,5.0
5549,FitPro Everyday Kids T-Shirt,1035,FitPro,580.58,414.53,50,1,2023-03-22,4.0
5550,DailyBasics Comfort Kids Shorts,1035,DailyBasics,831.77,499.49,50,1,2025-01-05,4.4
5551,KidJoy Deluxe Kids Shorts,1035,KidJoy,854.67,618.82,20,1,2024-10-30,3.9
5552,AutoZen Classic Kids T-Shirt,1035,AutoZen,999.72,735.02,250,1,2023-04-19,3.9
5553,Urbanic Essential Kids T-Shirt,1035,Urbanic,884.69,634.73,50,1,2025-04-02,4.1
5554,BasicWear Essential Kids Shorts,1035,BasicWear,301.92,183.63,20,1,2025-06-24,4.9
5555,NovaHome Signature Kids T-Shirt,1035,NovaHome,543.95,396.72,50,1,2024-10-01,4.9
5556,Urbanic Pro Kids T-Shirt,1035,Urbanic,1242.3,982.82,250,1,2023-05-09,4.2
5557,BasicWear Signature Kids T-Shirt,1035,BasicWear,950.75,745.16,50,0,2025-11-13,4.5
5558,BasicWear Comfort Kids Frock,1035,BasicWear,663.83,398.21,100,1,2025-04-13,4.0
5559,TrendKart Everyday Kids Frock,1035,TrendKart,985.82,701.39,50,1,2024-01-05,2.3
5560,DailyBasics Ultra Car Cover,1037,DailyBasics,5018.83,3431.82,100,1,2024-04-01,3.9
5561,PrimeStyle Premium Car Charger,1037,PrimeStyle,3442.21,2252.83,20,1,2024-01-30,4.3
5562,PureGlow Premium Car Cover,1037,PureGlow,3703.18,2766.24,20,0,2024-06-22,4.6
5563,Urbanic Deluxe Car Cover,1037,Urbanic,8158.94,4506.32,20,1,2023-12-30,4.4
5564,HouseCraft Ultra Car Charger,1037,HouseCraft,7279.77,5693.61,100,1,2025-06-23,4.4
5565,FitPro Deluxe Seat Cover Set,1037,FitPro,7559.13,6026.7,100,1,2025-05-25,4.6
5566,FitPro Smart Car Charger,1037,FitPro,6039.22,4664.18,5,1,2023-04-23,4.7
5567,FitPro Smart Car Cover,1037,FitPro,4669.34,2886.63,50,1,2025-10-20,3.7
5568,PrimeStyle Everyday Car Cover,1037,PrimeStyle,3408.74,2497.86,100,0,2024-11-07,3.9
5569,GlowUp Deluxe Car Charger,1037,GlowUp,1965.5,1172.52,5,1,2025-06-01,4.2
5570,ChefMate Everyday Car Charger,1037,ChefMate,7043.99,4393.73,5,1,2025-01-23,4.7
5571,PrimeStyle Essential Car Charger,1037,PrimeStyle,2267.71,1593.61,20,1,2024-04-08,3.6
5572,PureGlow Signature Car Charger,1037,PureGlow,7669.79,5206.41,20,1,2025-02-20,4.0
5573,BasicWear Signature Car Cover,1037,BasicWear,6960.56,3994.29,250,1,2025-10-25,3.4
5574,NovaHome Comfort Car Cover,1037,NovaHome,10002.96,7841.88,20,1,2023-10-15,3.3
5575,PureGlow Deluxe Car Cover,1037,PureGlow,1119.4,681.58,50,1,2025-05-10,4.2
5576,TrendKart Everyday Seat Cover Set,1037,TrendKart,5625.9,3913.46,20,1,2024-07-27,3.8
5577,TrendKart Premium Car Charger,1037,TrendKart,6428.43,4586.18,50,1,2024-05-29,4.4
5578,Urbanic Essential Car Charger,1037,Urbanic,6164.21,4419.41,20,1,2024-04-08,3.8
5579,PrimeStyle Deluxe Seat Cover Set,1037,PrimeStyle,3579.4,2331.46,50,1,2025-02-17,3.9
5580,GlowUp Deluxe Riding Gloves,1038,GlowUp,2242.19,1299.02,0,1,2023-10-13,4.8
5581,AutoZen Everyday Helmet,1038,AutoZen,2871.16,1737.66,100,1,2025-06-26,4.2
5582,PrimeStyle Comfort Bike Cover,1038,PrimeStyle,5110.07,3391.78,20,1,2025-06-03,3.6
5583,PureGlow Everyday Riding Gloves,1038,PureGlow,1725.87,1252.09,100,1,2023-04-03,3.6
5584,ChefMate Smart Helmet,1038,ChefMate,3857.21,2761.85,50,1,2025-07-27,4.2
5585,BasicWear Essential Bike Cover,1038,BasicWear,4111.95,3037.44,5,1,2023-09-17,4.0
5586,FitPro Smart Bike Cover,1038,FitPro,999.26,681.54,50,1,2024-05-09,4.0
5587,AutoZen Classic Helmet,1038,AutoZen,5481.41,3168.54,250,1,2024-10-12,4.8
5588,DailyBasics Smart Riding Gloves,1038,DailyBasics,3535.99,2451.06,20,1,2024-02-08,4.2
5589,NovaHome Pro Bike Cover,1038,NovaHome,4602.27,3514.39,5,1,2023-01-31,4.8
5590,BasicWear Classic Helmet,1038,BasicWear,3383.56,2034.71,50,1,2025-06-25,4.5
5591,HouseCraft Comfort Riding Gloves,1038,HouseCraft,2568.69,1990.02,50,1,2023-07-13,3.4
5592,FitPro Premium Helmet,1038,FitPro,2696.73,1572.16,100,1,2023-08-14,5.0
5593,AutoZen Comfort Helmet,1038,AutoZen,4617.11,2606.05,50,1,2025-04-29,3.4
5594,GlowUp Deluxe Helmet,1038,GlowUp,4729.9,2627.19,50,1,2023-12-29,3.5
5595,GlowUp Premium Helmet,1038,GlowUp,4083.15,2468.16,100,1,2025-07-26,3.6
5596,PureGlow Premium Bike Cover,1038,PureGlow,1866.3,1187.21,100,1,2025-01-16,5.0
5597,Urbanic Smart Bike Cover,1038,Urbanic,2870.12,2249.16,50,1,2023-10-22,4.5
5598,Urbanic Comfort Bike Cover,1038,Urbanic,3452.59,2146.73,20,1,2023-01-11,3.5
5599,ChefMate Pro Bike Cover,1038,ChefMate,3017.31,2143.44,50,1,2025-10-06,3.5
