order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
816566,705839,5276,2,463.18,15,787.41
816567,705839,5017,3,50400.59,30,105841.24
816568,705839,5479,1,507.24,0,507.24
816569,705839,5056,2,39496.97,0,78993.94
816570,705839,5312,2,2527.93,5,4803.07
816571,705839,5158,2,7441.52,0,14883.04
816572,705840,5276,1,463.18,10,416.86
816573,705840,5312,3,2527.93,0,7583.79
816574,705841,5118,3,1998.22,15,5095.46
816575,705841,5483,1,797.72,0,797.72
816576,705842,5276,3,463.18,0,1389.54
816577,705842,5216,2,3971.74,0,7943.48
816578,705842,5056,3,39496.97,10,106641.82
816579,705842,5561,4,3442.21,15,11703.51
816580,705843,5312,4,2527.93,0,10111.72
816581,705843,5276,1,463.18,20,370.54
816582,705843,5402,3,1023.97,5,2918.31
816583,705843,5085,3,1636.93,0,4910.79
816584,705843,5056,2,39496.97,0,78993.94
816585,705844,5276,5,463.18,5,2200.1
816586,705844,5476,1,527.9,0,527.9
816587,705844,5312,2,2527.93,5,4803.07
816588,705845,5276,2,463.18,15,787.41
816589,705845,5312,4,2527.93,30,7078.2
816590,705845,5395,3,490.29,0,1470.87
816591,705845,5002,3,66294.67,5,188939.81
816592,705846,5276,2,463.18,15,787.41
816593,705846,5312,2,2527.93,15,4297.48
816594,705846,5505,3,4999.0,10,13497.3
816595,705847,5276,2,463.18,15,787.41
816596,705847,5496,1,829.86,5,788.37
816597,705847,5312,3,2527.93,0,7583.79
816598,705848,5276,1,463.18,10,416.86
816599,705848,5056,2,39496.97,0,78993.94
816600,705849,5276,2,463.18,0,926.36
816601,705850,5312,5,2527.93,5,12007.67
816602,705850,5276,3,463.18,10,1250.59
816603,705851,5276,1,463.18,10,416.86
816604,705851,5446,2,736.84,0,1473.68
816605,705851,5479,2,507.24,0,1014.48
816606,705851,5256,1,1475.65,20,1180.52
816607,705851,5312,1,2527.93,0,2527.93
816608,705852,5276,2,463.18,10,833.72
816609,705852,5312,1,2527.93,30,1769.55
816610,705852,5483,2,797.72,5,1515.67
816611,705853,5276,3,463.18,30,972.68
816612,705853,5056,5,39496.97,10,177736.37
816613,705853,5312,2,2527.93,5,4803.07
816614,705853,5042,3,66334.75,10,179103.82
816615,705854,5276,5,463.18,0,2315.9
816616,705854,5056,3,39496.97,20,94792.73
816617,705854,5017,4,50400.59,0,201602.36
816618,705855,5276,2,463.18,0,926.36
816619,705856,5276,1,463.18,0,463.18
816620,705856,5056,2,39496.97,10,71094.55
816621,705856,5180,2,13806.72,15,23471.42
816622,705856,5312,2,2527.93,0,5055.86
816623,705856,5017,2,50400.59,0,100801.18
816624,705857,5276,2,463.18,0,926.36
816625,705857,5505,1,4999.0,5,4749.05
816626,705857,5312,1,2527.93,0,2527.93
816627,705858,5276,3,463.18,0,1389.54
816628,705858,5312,1,2527.93,0,2527.93
816629,705858,5479,3,507.24,0,1521.72
816630,705859,5276,2,463.18,0,926.36
816631,705859,5056,2,39496.97,0,78993.94
816632,705860,5276,2,463.18,0,926.36
816633,705861,5276,2,463.18,20,741.09
816634,705861,5476,2,527.9,5,1003.01
816635,705861,5236,2,2534.84,0,5069.68
816636,705861,5312,3,2527.93,0,7583.79
816637,705862,5312,2,2527.93,20,4044.69
816638,705862,5276,1,463.18,20,370.54
816639,705863,5312,2,2527.93,0,5055.86
816640,705864,5276,1,463.18,0,463.18
816641,705864,5483,4,797.72,10,2871.79
816642,705864,5312,4,2527.93,15,8594.96
816643,705865,5276,3,463.18,10,1250.59
816644,705865,5056,3,39496.97,20,94792.73
816645,705865,5312,5,2527.93,5,12007.67
816646,705866,5276,1,463.18,0,463.18
816647,705866,5312,1,2527.93,0,2527.93
816648,705866,5293,6,1902.49,0,11414.94
816649,705866,5383,2,257.06,0,514.12
816650,705866,5496,2,829.86,0,1659.72
816651,705866,5017,3,50400.59,10,136081.59
816652,705867,5276,4,463.18,20,1482.18
816653,705868,5312,1,2527.93,20,2022.34
816654,705868,5276,2,463.18,10,833.72
816655,705868,5179,2,9082.8,15,15440.76
816656,705868,5483,4,797.72,10,2871.79
816657,705869,5276,1,463.18,15,393.7
816658,705869,5312,1,2527.93,0,2527.93
816659,705870,5276,2,463.18,5,880.04
816660,705870,5312,3,2527.93,0,7583.79
816661,705870,5056,3,39496.97,0,118490.91
816662,705870,5085,4,1636.93,0,6547.72
816663,705871,5276,1,463.18,20,370.54
816664,705871,5342,1,876.6,0,876.6
816665,705872,5276,3,463.18,0,1389.54
816666,705872,5312,2,2527.93,10,4550.27
816667,705873,5276,2,463.18,5,880.04
816668,705873,5312,4,2527.93,0,10111.72
816669,705874,5312,2,2527.93,10,4550.27
816670,705874,5276,3,463.18,5,1320.06
816671,705874,5017,1,50400.59,0,50400.59
816672,705875,5276,1,463.18,0,463.18
816673,705876,5276,1,463.18,0,463.18
816674,705876,5312,1,2527.93,0,2527.93
816675,705876,5056,1,39496.97,20,31597.58
816676,705876,5002,1,66294.67,0,66294.67
816677,705876,5107,3,2004.0,0,6012.0
816678,705877,5276,1,463.18,5,440.02
816679,705878,5100,4,2391.72,15,8131.85
816680,705878,5276,2,463.18,0,926.36
816681,705878,5285,3,749.82,15,1912.04
816682,705879,5017,1,50400.59,0,50400.59
816683,705879,5276,2,463.18,0,926.36
816684,705879,5042,2,66334.75,0,132669.5
816685,705879,5312,3,2527.93,5,7204.6
816686,705880,5276,1,463.18,0,463.18
816687,705880,5312,2,2527.93,5,4803.07
816688,705881,5276,2,463.18,10,833.72
816689,705881,5312,3,2527.93,0,7583.79
816690,705881,5056,1,39496.97,0,39496.97
816691,705881,5017,3,50400.59,10,136081.59
816692,705882,5276,1,463.18,0,463.18
816693,705882,5056,2,39496.97,0,78993.94
816694,705882,5312,3,2527.93,15,6446.22
816695,705882,5155,2,1994.03,10,3589.25
816696,705883,5276,3,463.18,0,1389.54
816697,705883,5312,3,2527.93,5,7204.6
816698,705883,5017,2,50400.59,20,80640.94
816699,705883,5042,2,66334.75,0,132669.5
816700,705884,5312,2,2527.93,0,5055.86
816701,705884,5276,3,463.18,15,1181.11
816702,705885,5312,2,2527.93,0,5055.86
816703,705885,5276,2,463.18,0,926.36
816704,705885,5002,4,66294.67,5,251919.75
816705,705886,5276,3,463.18,5,1320.06
816706,705886,5312,4,2527.93,0,10111.72
816707,705887,5276,3,463.18,0,1389.54
816708,705888,5276,1,463.18,0,463.18
816709,705888,5312,1,2527.93,0,2527.93
816710,705889,5276,1,463.18,10,416.86
816711,705889,5312,2,2527.93,0,5055.86
816712,705890,5276,2,463.18,0,926.36
816713,705890,5331,3,10821.2,0,32463.6
816714,705891,5276,2,463.18,0,926.36
816715,705891,5312,3,2527.93,0,7583.79
816716,705892,5276,1,463.18,0,463.18
816717,705892,5402,3,1023.97,5,2918.31
816718,705892,5312,2,2527.93,0,5055.86
816719,705893,5496,3,829.86,10,2240.62
816720,705894,5276,1,463.18,0,463.18
816721,705895,5276,4,463.18,0,1852.72
816722,705895,5312,1,2527.93,0,2527.93
816723,705895,5056,2,39496.97,0,78993.94
816724,705896,5312,3,2527.93,10,6825.41
816725,705896,5276,2,463.18,0,926.36
816726,705896,5348,1,769.21,0,769.21
816727,705896,5056,3,39496.97,5,112566.36
816728,705897,5312,4,2527.93,5,9606.13
816729,705897,5276,4,463.18,0,1852.72
816730,705898,5276,3,463.18,0,1389.54
816731,705898,5056,2,39496.97,5,75044.24
816732,705898,5312,2,2527.93,0,5055.86
816733,705898,5402,1,1023.97,15,870.37
816734,705898,5017,3,50400.59,0,151201.77
816735,705899,5276,1,463.18,10,416.86
816736,705899,5056,1,39496.97,0,39496.97
816737,705899,5312,2,2527.93,0,5055.86
816738,705899,5085,3,1636.93,15,4174.17
816739,705900,5276,4,463.18,10,1667.45
816740,705901,5276,3,463.18,0,1389.54
816741,705901,5312,2,2527.93,10,4550.27
816742,705901,5091,4,2321.62,30,6500.54
816743,705901,5155,2,1994.03,0,3988.06
816744,705902,5276,5,463.18,10,2084.31
816745,705902,5293,2,1902.49,10,3424.48
816746,705902,5056,5,39496.97,15,167862.12
816747,705903,5056,3,39496.97,15,100717.27
816748,705903,5276,1,463.18,0,463.18
816749,705903,5017,2,50400.59,10,90721.06
816750,705903,5155,3,1994.03,5,5682.99
816751,705903,5312,2,2527.93,5,4803.07
816752,705903,5390,3,346.67,0,1040.01
816753,705903,5149,2,3249.85,0,6499.7
816754,705903,5402,3,1023.97,0,3071.91
816755,705904,5276,2,463.18,15,787.41
816756,705904,5312,3,2527.93,0,7583.79
816757,705904,5236,1,2534.84,0,2534.84
816758,705905,5276,2,463.18,0,926.36
816759,705906,5276,3,463.18,0,1389.54
816760,705906,5453,2,210.21,0,420.42
816761,705906,5566,1,6039.22,0,6039.22
816762,705907,5312,3,2527.93,20,6067.03
816763,705908,5276,1,463.18,10,416.86
816764,705908,5312,2,2527.93,0,5055.86
816765,705908,5017,2,50400.59,0,100801.18
816766,705908,5483,2,797.72,5,1515.67
816767,705909,5276,1,463.18,0,463.18
816768,705909,5024,3,48681.04,20,116834.5
816769,705910,5276,1,463.18,10,416.86
816770,705910,5024,5,48681.04,5,231234.94
816771,705911,5276,2,463.18,0,926.36
816772,705912,5276,1,463.18,20,370.54
816773,705912,5312,3,2527.93,15,6446.22
816774,705913,5276,2,463.18,0,926.36
816775,705914,5276,2,463.18,0,926.36
816776,705914,5483,1,797.72,0,797.72
816777,705915,5056,3,39496.97,0,118490.91
816778,705915,5276,1,463.18,15,393.7
816779,705916,5276,4,463.18,20,1482.18
816780,705916,5483,2,797.72,0,1595.44
816781,705916,5056,3,39496.97,0,118490.91
816782,705916,5402,1,1023.97,0,1023.97
816783,705917,5276,3,463.18,15,1181.11
816784,705918,5312,1,2527.93,0,2527.93
816785,705918,5276,3,463.18,10,1250.59
816786,705919,5276,4,463.18,0,1852.72
816787,705920,5276,6,463.18,0,2779.08
816788,705920,5496,1,829.86,5,788.37
816789,705920,5056,3,39496.97,0,118490.91
816790,705921,5276,2,463.18,0,926.36
816791,705922,5276,1,463.18,0,463.18
816792,705923,5276,2,463.18,0,926.36
816793,705923,5312,1,2527.93,0,2527.93
816794,705923,5496,3,829.86,0,2489.58
816795,705923,5402,3,1023.97,0,3071.91
816796,705924,5505,2,4999.0,15,8498.3
816797,705925,5313,2,1117.06,5,2122.41
816798,705925,5276,1,463.18,0,463.18
816799,705925,5453,2,210.21,0,420.42
816800,705926,5276,1,463.18,0,463.18
816801,705926,5496,2,829.86,10,1493.75
816802,705927,5276,3,463.18,15,1181.11
816803,705927,5017,3,50400.59,5,143641.68
816804,705928,5312,2,2527.93,15,4297.48
816805,705928,5276,2,463.18,10,833.72
816806,705929,5276,3,463.18,15,1181.11
816807,705929,5247,4,2134.87,5,8112.51
816808,705930,5276,1,463.18,5,440.02
816809,705931,5276,2,463.18,5,880.04
816810,705931,5312,1,2527.93,30,1769.55
816811,705932,5276,1,463.18,20,370.54
816812,705932,5017,3,50400.59,30,105841.24
816813,705932,5056,6,39496.97,0,236981.82
816814,705933,5276,3,463.18,0,1389.54
816815,705933,5293,2,1902.49,0,3804.98
816816,705933,5312,3,2527.93,0,7583.79
816817,705934,5276,1,463.18,0,463.18
816818,705935,5276,1,463.18,15,393.7
816819,705935,5561,4,3442.21,20,11015.07
816820,705935,5056,3,39496.97,0,118490.91
816821,705936,5276,1,463.18,10,416.86
816822,705936,5312,3,2527.93,0,7583.79
816823,705936,5056,1,39496.97,0,39496.97
816824,705937,5276,1,463.18,0,463.18
816825,705938,5276,4,463.18,0,1852.72
816826,705939,5276,2,463.18,15,787.41
816827,705939,5155,3,1994.03,0,5982.09
816828,705939,5312,3,2527.93,0,7583.79
816829,705939,5313,2,1117.06,20,1787.3
816830,705940,5276,2,463.18,10,833.72
816831,705940,5483,2,797.72,5,1515.67
816832,705940,5312,2,2527.93,10,4550.27
816833,705940,5402,1,1023.97,15,870.37
816834,705941,5276,3,463.18,0,1389.54
816835,705942,5107,4,2004.0,0,8016.0
816836,705942,5276,3,463.18,0,1389.54
816837,705943,5276,3,463.18,5,1320.06
816838,705943,5505,3,4999.0,20,11997.6
816839,705944,5017,2,50400.59,5,95761.12
816840,705945,5312,2,2527.93,0,5055.86
816841,705945,5276,2,463.18,0,926.36
816842,705946,5276,3,463.18,10,1250.59
816843,705947,5276,4,463.18,5,1760.08
816844,705947,5312,2,2527.93,0,5055.86
816845,705947,5483,3,797.72,20,1914.53
816846,705948,5276,2,463.18,20,741.09
816847,705948,5312,5,2527.93,0,12639.65
816848,705949,5017,3,50400.59,0,151201.77
816849,705949,5276,4,463.18,5,1760.08
816850,705949,5483,1,797.72,20,638.18
816851,705950,5402,4,1023.97,10,3686.29
816852,705951,5312,1,2527.93,0,2527.93
816853,705951,5276,2,463.18,0,926.36
816854,705952,5276,3,463.18,10,1250.59
816855,705953,5276,5,463.18,10,2084.31
816856,705953,5312,1,2527.93,0,2527.93
816857,705953,5195,4,38222.91,20,122313.31
816858,705953,5056,2,39496.97,0,78993.94
816859,705953,5085,1,1636.93,0,1636.93
816860,705954,5276,2,463.18,15,787.41
816861,705954,5056,1,39496.97,0,39496.97
816862,705954,5483,2,797.72,0,1595.44
816863,705955,5276,1,463.18,20,370.54
816864,705955,5402,1,1023.97,0,1023.97
816865,705956,5276,1,463.18,0,463.18
816866,705956,5396,2,899.0,10,1618.2
816867,705957,5056,5,39496.97,0,197484.85
816868,705957,5276,1,463.18,0,463.18
816869,705957,5017,1,50400.59,15,42840.5
816870,705957,5312,1,2527.93,0,2527.93
816871,705957,5265,1,1173.6,0,1173.6
816872,705958,5276,1,463.18,0,463.18
816873,705958,5312,2,2527.93,15,4297.48
816874,705959,5276,4,463.18,15,1574.81
816875,705960,5496,4,829.86,15,2821.52
816876,705960,5312,1,2527.93,0,2527.93
816877,705960,5276,1,463.18,5,440.02
816878,705961,5276,2,463.18,0,926.36
816879,705961,5312,2,2527.93,10,4550.27
816880,705961,5155,1,1994.03,0,1994.03
816881,705962,5276,4,463.18,0,1852.72
816882,705962,5312,2,2527.93,15,4297.48
816883,705962,5402,4,1023.97,0,4095.88
816884,705962,5405,2,710.9,0,1421.8
816885,705963,5276,2,463.18,0,926.36
816886,705963,5312,3,2527.93,5,7204.6
816887,705963,5067,4,34999.0,0,139996.0
816888,705964,5276,3,463.18,20,1111.63
816889,705964,5481,1,286.17,10,257.55
816890,705965,5276,2,463.18,10,833.72
816891,705965,5312,1,2527.93,20,2022.34
816892,705966,5017,2,50400.59,5,95761.12
816893,705966,5312,2,2527.93,5,4803.07
816894,705966,5276,3,463.18,5,1320.06
816895,705966,5195,1,38222.91,10,34400.62
816896,705967,5479,4,507.24,5,1927.51
816897,705968,5348,3,769.21,30,1615.34
816898,705969,5056,2,39496.97,5,75044.24
816899,705969,5276,3,463.18,5,1320.06
816900,705970,5276,2,463.18,5,880.04
816901,705970,5312,1,2527.93,0,2527.93
816902,705970,5017,2,50400.59,0,100801.18
816903,705971,5483,1,797.72,5,757.83
816904,705971,5312,4,2527.93,0,10111.72
816905,705971,5276,1,463.18,10,416.86
816906,705972,5276,3,463.18,10,1250.59
816907,705972,5312,3,2527.93,10,6825.41
816908,705973,5276,1,463.18,20,370.54
816909,705973,5056,2,39496.97,0,78993.94
816910,705973,5312,2,2527.93,15,4297.48
816911,705974,5276,4,463.18,10,1667.45
816912,705974,5155,3,1994.03,0,5982.09
816913,705975,5276,2,463.18,10,833.72
816914,705975,5273,2,1198.69,0,2397.38
816915,705976,5276,1,463.18,15,393.7
816916,705976,5313,1,1117.06,15,949.5
816917,705977,5017,2,50400.59,0,100801.18
816918,705977,5276,2,463.18,0,926.36
816919,705977,5312,3,2527.93,0,7583.79
816920,705978,5276,3,463.18,15,1181.11
816921,705978,5042,2,66334.75,0,132669.5
816922,705978,5496,2,829.86,0,1659.72
816923,705979,5260,3,796.58,0,2389.74
816924,705979,5276,3,463.18,20,1111.63
816925,705979,5017,1,50400.59,20,40320.47
816926,705980,5312,3,2527.93,0,7583.79
816927,705980,5196,3,10141.51,0,30424.53
816928,705980,5276,4,463.18,20,1482.18
816929,705980,5056,2,39496.97,0,78993.94
816930,705980,5017,2,50400.59,10,90721.06
816931,705981,5276,4,463.18,0,1852.72
816932,705981,5085,1,1636.93,0,1636.93
816933,705981,5312,2,2527.93,0,5055.86
816934,705981,5056,2,39496.97,0,78993.94
816935,705981,5301,1,1910.56,5,1815.03
816936,705982,5276,4,463.18,5,1760.08
816937,705983,5276,3,463.18,0,1389.54
816938,705983,5056,3,39496.97,15,100717.27
816939,705983,5236,1,2534.84,0,2534.84
816940,705983,5017,3,50400.59,5,143641.68
816941,705984,5276,3,463.18,0,1389.54
816942,705984,5312,2,2527.93,0,5055.86
816943,705984,5056,2,39496.97,30,55295.76
816944,705985,5276,1,463.18,5,440.02
816945,705985,5543,1,403.32,10,362.99
816946,705985,5180,4,13806.72,0,55226.88
816947,705986,5312,2,2527.93,0,5055.86
816948,705986,5276,3,463.18,0,1389.54
816949,705987,5276,1,463.18,20,370.54
816950,705987,5312,3,2527.93,5,7204.6
816951,705988,5056,1,39496.97,20,31597.58
816952,705988,5276,2,463.18,10,833.72
816953,705988,5171,2,6834.64,0,13669.28
816954,705989,5276,1,463.18,0,463.18
816955,705989,5236,3,2534.84,0,7604.52
816956,705989,5017,2,50400.59,5,95761.12
816957,705990,5276,5,463.18,5,2200.1
816958,705990,5017,3,50400.59,0,151201.77
816959,705991,5195,1,38222.91,0,38222.91
816960,705992,5402,2,1023.97,0,2047.94
816961,705993,5276,4,463.18,0,1852.72
816962,705993,5193,2,20166.36,15,34282.81
816963,705993,5453,3,210.21,0,630.63
816964,705993,5233,2,4557.92,0,9115.84
816965,705994,5276,1,463.18,5,440.02
816966,705994,5312,1,2527.93,0,2527.93
816967,705995,5312,1,2527.93,15,2148.74
816968,705995,5276,4,463.18,20,1482.18
816969,705995,5056,1,39496.97,0,39496.97
816970,705995,5018,2,19784.41,0,39568.82
816971,705996,5276,2,463.18,0,926.36
816972,705996,5042,2,66334.75,0,132669.5
816973,705996,5056,2,39496.97,5,75044.24
816974,705997,5276,3,463.18,0,1389.54
816975,705997,5312,4,2527.93,5,9606.13
816976,705997,5123,2,6079.71,5,11551.45
816977,705997,5038,1,33110.73,15,28144.12
816978,705998,5276,3,463.18,10,1250.59
816979,705998,5042,2,66334.75,5,126036.02
816980,705998,5017,2,50400.59,0,100801.18
816981,705998,5202,1,4124.42,5,3918.2
816982,705998,5312,1,2527.93,0,2527.93
816983,705999,5276,2,463.18,0,926.36
816984,705999,5017,1,50400.59,0,50400.59
816985,705999,5042,2,66334.75,0,132669.5
816986,705999,5312,1,2527.93,0,2527.93
816987,705999,5483,3,797.72,20,1914.53
816988,706000,5276,2,463.18,0,926.36
816989,706000,5348,5,769.21,10,3461.44
816990,706000,5057,1,55956.47,10,50360.82
816991,706000,5312,2,2527.93,0,5055.86
816992,706000,5505,6,4999.0,0,29994.0
816993,706001,5276,1,463.18,0,463.18
816994,706002,5467,3,200.06,5,570.17
816995,706002,5312,1,2527.93,0,2527.93
816996,706002,5293,2,1902.49,0,3804.98
816997,706003,5276,3,463.18,0,1389.54
816998,706003,5096,1,3151.17,5,2993.61
816999,706003,5312,1,2527.93,10,2275.14
817000,706003,5056,2,39496.97,0,78993.94
817001,706003,5313,2,1117.06,0,2234.12
817002,706003,5017,1,50400.59,10,45360.53
817003,706004,5276,3,463.18,0,1389.54
817004,706004,5312,3,2527.93,10,6825.41
817005,706004,5056,5,39496.97,5,187610.61
817006,706004,5483,5,797.72,10,3589.74
817007,706005,5293,1,1902.49,15,1617.12
817008,706005,5236,3,2534.84,0,7604.52
817009,706006,5276,2,463.18,20,741.09
817010,706006,5312,2,2527.93,15,4297.48
817011,706006,5483,1,797.72,15,678.06
817012,706006,5056,1,39496.97,20,31597.58
817013,706007,5276,6,463.18,10,2501.17
817014,706007,5537,2,911.27,0,1822.54
817015,706007,5509,2,857.7,0,1715.4
817016,706008,5312,1,2527.93,10,2275.14
817017,706008,5049,1,27129.3,0,27129.3
817018,706009,5276,1,463.18,15,393.7
817019,706009,5402,3,1023.97,0,3071.91
817020,706009,5171,1,6834.64,0,6834.64
817021,706009,5056,3,39496.97,0,118490.91
817022,706010,5276,2,463.18,20,741.09
817023,706010,5160,1,11475.57,0,11475.57
817024,706010,5312,1,2527.93,0,2527.93
817025,706010,5024,1,48681.04,0,48681.04
817026,706011,5276,2,463.18,5,880.04
817027,706011,5312,3,2527.93,5,7204.6
817028,706011,5056,1,39496.97,15,33572.42
817029,706011,5017,2,50400.59,0,100801.18
817030,706011,5496,4,829.86,0,3319.44
817031,706012,5276,2,463.18,20,741.09
817032,706012,5312,1,2527.93,5,2401.53
817033,706012,5017,4,50400.59,0,201602.36
817034,706012,5498,3,534.39,10,1442.85
817035,706013,5276,3,463.18,20,1111.63
817036,706014,5496,5,829.86,0,4149.3
817037,706015,5276,4,463.18,10,1667.45
817038,706015,5056,5,39496.97,5,187610.61
817039,706016,5276,2,463.18,0,926.36
817040,706016,5056,1,39496.97,0,39496.97
817041,706017,5395,2,490.29,15,833.49
817042,706018,5276,3,463.18,20,1111.63
817043,706019,5276,3,463.18,10,1250.59
817044,706019,5312,1,2527.93,20,2022.34
817045,706020,5312,1,2527.93,0,2527.93
817046,706020,5276,3,463.18,0,1389.54
817047,706020,5293,4,1902.49,5,7229.46
817048,706021,5276,2,463.18,0,926.36
817049,706022,5276,1,463.18,10,416.86
817050,706022,5312,2,2527.93,0,5055.86
817051,706023,5312,2,2527.93,0,5055.86
817052,706023,5276,1,463.18,0,463.18
817053,706023,5453,2,210.21,0,420.42
817054,706023,5042,3,66334.75,0,199004.25
817055,706024,5312,3,2527.93,15,6446.22
817056,706024,5276,2,463.18,20,741.09
817057,706024,5505,3,4999.0,20,11997.6
817058,706024,5056,5,39496.97,0,197484.85
817059,706024,5022,3,53368.07,5,152099.0
817060,706025,5276,3,463.18,0,1389.54
817061,706025,5312,1,2527.93,0,2527.93
817062,706025,5102,4,1025.81,0,4103.24
817063,706026,5312,1,2527.93,0,2527.93
817064,706026,5276,1,463.18,0,463.18
817065,706027,5312,5,2527.93,0,12639.65
817066,706027,5276,3,463.18,30,972.68
817067,706027,5402,1,1023.97,5,972.77
817068,706028,5097,1,1755.22,20,1404.18
817069,706028,5402,1,1023.97,0,1023.97
817070,706029,5253,2,1032.1,5,1960.99
817071,706029,5276,2,463.18,15,787.41
817072,706029,5017,3,50400.59,5,143641.68
817073,706030,5312,1,2527.93,0,2527.93
817074,706031,5276,4,463.18,5,1760.08
817075,706031,5467,2,200.06,5,380.11
817076,706031,5312,1,2527.93,0,2527.93
817077,706031,5017,3,50400.59,10,136081.59
817078,706032,5276,4,463.18,20,1482.18
817079,706032,5312,4,2527.93,15,8594.96
817080,706032,5236,2,2534.84,0,5069.68
817081,706032,5029,3,63003.22,20,151207.73
817082,706032,5483,5,797.72,0,3988.6
817083,706033,5276,2,463.18,10,833.72
817084,706033,5312,2,2527.93,15,4297.48
817085,706033,5017,2,50400.59,5,95761.12
817086,706033,5155,1,1994.03,10,1794.63
817087,706034,5483,2,797.72,5,1515.67
817088,706034,5276,1,463.18,10,416.86
817089,706035,5479,1,507.24,0,507.24
817090,706036,5085,1,1636.93,10,1473.24
817091,706036,5276,4,463.18,0,1852.72
817092,706036,5312,2,2527.93,10,4550.27
817093,706036,5056,2,39496.97,15,67144.85
817094,706037,5276,2,463.18,15,787.41
817095,706037,5195,4,38222.91,15,129957.89
817096,706037,5312,2,2527.93,0,5055.86
817097,706038,5276,2,463.18,0,926.36
817098,706039,5276,2,463.18,0,926.36
817099,706039,5259,4,2094.33,15,7120.72
817100,706039,5056,2,39496.97,0,78993.94
817101,706039,5402,2,1023.97,0,2047.94
817102,706040,5312,1,2527.93,0,2527.93
817103,706041,5348,1,769.21,20,615.37
817104,706041,5276,1,463.18,0,463.18
817105,706041,5395,4,490.29,5,1863.1
817106,706041,5402,2,1023.97,0,2047.94
817107,706041,5025,2,36265.93,15,61652.08
817108,706042,5276,4,463.18,0,1852.72
817109,706042,5483,2,797.72,0,1595.44
817110,706042,5312,3,2527.93,10,6825.41
817111,706043,5483,1,797.72,0,797.72
817112,706043,5350,1,943.52,15,801.99
817113,706043,5349,2,1236.23,10,2225.21
817114,706044,5312,5,2527.93,0,12639.65
817115,706044,5276,4,463.18,10,1667.45
817116,706045,5276,6,463.18,0,2779.08
817117,706045,5312,5,2527.93,15,10743.7
817118,706046,5276,2,463.18,5,880.04
817119,706046,5312,5,2527.93,0,12639.65
817120,706046,5483,4,797.72,15,2712.25
817121,706047,5056,3,39496.97,30,82943.64
817122,706047,5276,3,463.18,15,1181.11
817123,706047,5312,1,2527.93,0,2527.93
817124,706048,5276,2,463.18,15,787.41
817125,706049,5233,3,4557.92,10,12306.38
817126,706049,5312,2,2527.93,0,5055.86
817127,706050,5312,2,2527.93,5,4803.07
817128,706050,5276,2,463.18,0,926.36
817129,706050,5402,2,1023.97,10,1843.15
817130,706050,5017,2,50400.59,0,100801.18
817131,706050,5056,3,39496.97,5,112566.36
817132,706051,5276,2,463.18,10,833.72
817133,706051,5312,3,2527.93,0,7583.79
817134,706052,5017,2,50400.59,0,100801.18
817135,706052,5276,2,463.18,15,787.41
817136,706053,5312,2,2527.93,10,4550.27
817137,706053,5276,2,463.18,0,926.36
817138,706053,5085,1,1636.93,10,1473.24
817139,706054,5143,1,3256.47,5,3093.65
817140,706054,5276,2,463.18,20,741.09
817141,706054,5107,3,2004.0,20,4809.6
817142,706054,5312,3,2527.93,15,6446.22
817143,706055,5276,4,463.18,0,1852.72
817144,706055,5574,1,10002.96,30,7002.07
817145,706056,5312,3,2527.93,0,7583.79
817146,706056,5276,2,463.18,10,833.72
817147,706056,5038,4,33110.73,0,132442.92
817148,706056,5313,2,1117.06,5,2122.41
817149,706056,5017,3,50400.59,10,136081.59
817150,706057,5402,1,1023.97,10,921.57
817151,706057,5483,4,797.72,5,3031.34
817152,706057,5276,3,463.18,0,1389.54
817153,706058,5483,1,797.72,0,797.72
817154,706058,5313,2,1117.06,15,1899.0
817155,706058,5276,2,463.18,0,926.36
817156,706059,5276,3,463.18,5,1320.06
817157,706059,5312,2,2527.93,10,4550.27
817158,706060,5483,2,797.72,15,1356.12
817159,706060,5276,2,463.18,0,926.36
817160,706061,5402,5,1023.97,0,5119.85
817161,706062,5276,2,463.18,10,833.72
817162,706062,5312,2,2527.93,15,4297.48
817163,706062,5056,4,39496.97,0,157987.88
817164,706062,5042,3,66334.75,0,199004.25
817165,706063,5276,3,463.18,10,1250.59
817166,706063,5312,3,2527.93,0,7583.79
817167,706064,5312,2,2527.93,10,4550.27
817168,706064,5276,5,463.18,0,2315.9
817169,706064,5056,1,39496.97,10,35547.27
817170,706064,5042,4,66334.75,15,225538.15
817171,706065,5276,2,463.18,10,833.72
817172,706065,5496,3,829.86,5,2365.1
817173,706066,5276,3,463.18,20,1111.63
817174,706066,5312,2,2527.93,5,4803.07
817175,706067,5276,5,463.18,0,2315.9
817176,706068,5276,2,463.18,30,648.45
817177,706068,5185,3,12358.45,20,29660.28
817178,706069,5276,3,463.18,0,1389.54
817179,706069,5301,1,1910.56,10,1719.5
817180,706069,5312,2,2527.93,10,4550.27
817181,706070,5276,1,463.18,20,370.54
817182,706070,5483,2,797.72,0,1595.44
817183,706070,5056,1,39496.97,10,35547.27
817184,706071,5056,3,39496.97,0,118490.91
817185,706071,5276,2,463.18,5,880.04
817186,706072,5276,2,463.18,10,833.72
817187,706072,5312,2,2527.93,20,4044.69
817188,706072,5402,2,1023.97,10,1843.15
817189,706072,5056,4,39496.97,10,142189.09
817190,706073,5276,5,463.18,0,2315.9
817191,706073,5312,5,2527.93,5,12007.67
